"Col1","retail_price","is_FK_Advantage_product","brand","Demand"
"Clothing",780,0,"Purple",2.47619047619048
"Clothing",1499,0,"Black",3.75689223057644
"Clothing",999,0,"White",6.70469798657718
"Clothing",1800,0,"White",3.60721442885772
"Clothing",749,0,"White",3.96296296296296
"Clothing",899,0,"Black",3.3796992481203
"Clothing",899,0,"Purple",2.99666666666667
"Clothing",899,0,"Grey",2.2531328320802
"Clothing",899,0,"White",2.31105398457584
"Clothing",699,0,"Skin",4.69127516778523
"Clothing",450,0,"White",3.21428571428571
"Clothing",600,0,"Majenta",2.22222222222222
"Clothing",999,1,"Black",2.50375939849624
"Clothing",949,0,"Orange",3.16333333333333
"Clothing",999,1,"Multicolor",2.86246418338109
"Clothing",950,0,"red",2.72206303724928
"Clothing",649,0,"Blue",4.35570469798658
"Clothing",400,0,"Beige",2.36686390532544
"Clothing",849,0,"Sky Blue",3.77333333333333
"Clothing",367,0,"Red",2.88976377952756
"Clothing",1000,0,"White",3.34448160535117
"Clothing",600,0,"Purple",2.22222222222222
"Clothing",499,0,"White",5.04040404040404
"Clothing",899,0,"Red",2.99666666666667
"Clothing",979,0,"RED",2.51670951156812
"Clothing",1400,0,"Blue",3.50877192982456
"Clothing",1200,1,"Purple",4.0133779264214
"Clothing",299,0,"White",2.21481481481481
"Clothing",1199,1,"Light Blue",6.34391534391534
"Clothing",1049,0,"Red",2.76781002638522
"Clothing",349,0,"White",2.23717948717949
"Clothing",1449,0,"Red",3.72493573264781
"Clothing",729,0,"Pink",2.28526645768025
"Clothing",1299,0,"Pink",8.71812080536913
"Clothing",700,0,"Baby Pink",2.81124497991968
"Clothing",799,0,"White",2.28939828080229
"Clothing",849,0,"Purple",3.77333333333333
"Clothing",899,0,"White",2.31105398457584
"Clothing",899,0,"Pink",3.22222222222222
"Clothing",600,0,"Brown",3.01507537688442
"Clothing",599,0,"Black",4.02013422818792
"Clothing",999,1,"Black",2.50375939849624
"Clothing",1599,0,"Black",2.96660482374768
"Clothing",1099,0,"Pink",2.39433551198257
"Clothing",949,0,"Black",3.17391304347826
"Clothing",1299,0,"Black",4.34448160535117
"Clothing",700,0,"Light Orange",2.81124497991968
"Clothing",949,0,"Purple",3.16333333333333
"Clothing",999,0,"Brown",3.03647416413374
"Clothing",1700,0,"Purple",3.09090909090909
"Clothing",1200,0,"Orange",4.0133779264214
"Clothing",499,0,"White",5.04040404040404
"Clothing",649,0,"Blue",4.08176100628931
"Clothing",850,0,"White",2.13032581453634
"Clothing",899,0,"White",2.57593123209169
"Clothing",899,0,"Blue",3.26909090909091
"Clothing",649,0,"Purple",2.24567474048443
"Clothing",540,0,"Black",2.16867469879518
"Clothing",649,0,"Black",4.08176100628931
"Clothing",899,0,"Maroon",2.0955710955711
"Clothing",1000,0,"Black",2.5062656641604
"Clothing",849,0,"Blue",3.77333333333333
"Clothing",390,0,"Purple",2.06349206349206
"Clothing",899,0,"Beige",2.11529411764706
"Clothing",990,0,"Beige",2.15686274509804
"Clothing",800,0,"Red",2.29226361031519
"Clothing",1000,0,"Red",2.5062656641604
"Clothing",949,0,"Purple",3.28373702422145
"Clothing",999,1,"Beige",2.50375939849624
"Clothing",600,0,"White",2.40963855421687
"Clothing",849,0,"Blue",3.77333333333333
"Clothing",799,0,"Grey",2.68120805369128
"Clothing",1000,0,"Grey",2.86532951289398
"Clothing",499,0,"Red",4.09016393442623
"Clothing",1049,0,"Light Pink",2.76781002638522
"Clothing",800,0,"Purple",2.43161094224924
"Clothing",899,0,"Beige",2.27594936708861
"Clothing",1747,0,"Green",2.91652754590985
"Clothing",1199,0,"Black",2.40280561122244
"Clothing",899,0,"White",2.37203166226913
"Clothing",599,0,"Light Brown",4.60769230769231
"Clothing",1049,0,"Coffee",2.79733333333333
"Clothing",1000,0,"Purple",3.34448160535117
"Clothing",489,0,"Skin",2.23287671232877
"Clothing",849,0,"Purple",3.70742358078603
"Clothing",1000,0,"Purple",2.5062656641604
"Clothing",899,0,"Pink",3.22222222222222
"Clothing",1299,0,"Black",8.71812080536913
"Clothing",799,0,"Beige",3.34309623430962
"Clothing",949,0,"Maroon",3.28373702422145
"Clothing",1199,0,"White",2.40280561122244
"Clothing",849,0,"Purple",3.77333333333333
"Clothing",999,0,"Black",2.41304347826087
"Clothing",1199,0,"Brown",2.40280561122244
"Clothing",649,0,"White",2.17056856187291
"Clothing",600,0,"Yellow",2.66666666666667
"Clothing",949,0,"Green",3.28373702422145
"Clothing",979,0,"PURPLE",2.51670951156812
"Clothing",1099,0,"Red",3.55663430420712
"Clothing",649,0,"Purple",2.60642570281124
"Clothing",949,0,"Purple",3.16333333333333
"Clothing",499,0,"Green",4.19327731092437
"Clothing",849,0,"Blue",2.43266475644699
"Clothing",1099,1,"Beige",2.86197916666667
"Clothing",949,0,"Black",2.71919770773639
"Clothing",800,0,"Black",2.29226361031519
"Clothing",949,0,"Red",3.16333333333333
"Clothing",999,1,"White",2.50375939849624
"Clothing",949,0,"Pink",3.28373702422145
"Clothing",1000,0,"White",3.34448160535117
"Clothing",399,0,"Beige",2.67785234899329
"Clothing",649,0,"White",4.95419847328244
"Clothing",1700,0,"Purple",3.09090909090909
"Clothing",400,0,"Beige",2.36686390532544
"Clothing",799,0,"Purple",4.53977272727273
"Clothing",1199,1,"Blue",4.62934362934363
"Clothing",499,0,"Black",2.55897435897436
"Clothing",499,0,"Black",3.86821705426357
"Clothing",780,0,"Red",2.60869565217391
"Clothing",1400,0,"Orange",3.50877192982456
"Clothing",599,0,"Yellow",2.49583333333333
"Clothing",280,0,"Blue",2.33333333333333
"Clothing",999,0,"Pink",2.50375939849624
"Clothing",480,0,"Black",2.74285714285714
"Clothing",999,0,"Purple",2.86246418338109
"Clothing",1200,1,"Pink",4.0133779264214
"Clothing",1800,1,"White",3.60721442885772
"Clothing",230,0,"White",2.32323232323232
"Clothing",600,0,"Beige",2.40963855421687
"Clothing",849,0,"White",2.2401055408971
"Clothing",720,0,"Multicolor",2.84584980237154
"Clothing",647,0,"Multicolor",2.27816901408451
"Clothing",600,0,"Majenta",2.22222222222222
"Clothing",649,0,"Black",2.24567474048443
"Clothing",799,0,"Purple",2.28939828080229
"Clothing",1199,1,"Red",2.8547619047619
"Clothing",189,0,"MAGENTA",1.05586592178771
"Clothing",849,0,"White",2.2401055408971
"Clothing",420,0,"White",2.3463687150838
"Clothing",799,0,"Pink",4.01507537688442
"Clothing",949,0,"Black",3.28373702422145
"Clothing",1299,0,"Dark Green",8.71812080536913
"Clothing",1199,1,"Brown",4.01003344481605
"Clothing",499,0,"Maroon",3.58992805755396
"Clothing",560,0,"Black",2.66666666666667
"Clothing",1049,0,"Red",2.76781002638522
"Clothing",649,0,"Purple",2.60642570281124
"Clothing",779,0,"Multicolor",2.29117647058824
"Clothing",999,1,"Blue",2.50375939849624
"Clothing",369,0,"White",2.3961038961039
"Clothing",700,0,"Pink",2.12121212121212
"Clothing",649,0,"White",2.17056856187291
"Clothing",576,0,"Multicolor",2.31325301204819
"Clothing",850,0,"Cream",2.13032581453634
"Clothing",1199,0,"Beige",3.00501253132832
"Clothing",1350,0,"Black",2.70541082164329
"Clothing",699,0,"White",2.33779264214047
"Clothing",600,0,"White",2.40963855421687
"Clothing",899,0,"White",2.31105398457584
"Clothing",600,0,"White",2.22222222222222
"Clothing",1000,1,"Beige",3.34448160535117
"Clothing",999,1,"Beige",2.50375939849624
"Clothing",1199,1,"Beige",4.61153846153846
"Clothing",849,0,"White",2.2401055408971
"Clothing",1199,0,"White",2.40280561122244
"Clothing",849,0,"Blue",3.77333333333333
"Clothing",999,1,"SKIN",1
"Clothing",1049,0,"Red",2.76781002638522
"Clothing",749,0,"Pink",3.76381909547739
"Clothing",647,0,"Multicolor",2.27816901408451
"Clothing",549,0,"White",2.20481927710843
"Clothing",949,0,"Pink",3.16333333333333
"Clothing",1299,0,"Black",2.60320641282565
"Clothing",799,0,"Black",5.36241610738255
"Clothing",999,0,"Yellow",2.41304347826087
"Clothing",1000,0,"Blue",3.34448160535117
"Clothing",998,0,"Purple",2.22271714922049
"Clothing",799,0,"Dark Pink",2.67224080267559
"Clothing",799,0,"Yellow",5.36241610738255
"Clothing",1200,0,"Orange",3.00751879699248
"Clothing",1099,0,"Skin",3.55663430420712
"Clothing",1199,0,"Grey",2.40280561122244
"Clothing",1049,0,"Black",2.76781002638522
"Clothing",1000,0,"Black",2.5062656641604
"Clothing",899,0,"Pink",2.2531328320802
"Clothing",1299,0,"Black",2.89309576837416
"Clothing",749,0,"Blue",4.25568181818182
"Clothing",949,0,"Blue",3.27241379310345
"Clothing",999,0,"Red",3.58064516129032
"Clothing",649,0,"White",2.17056856187291
"Clothing",1199,0,"Pink",8.04697986577181
"Clothing",600,0,"Red",2.22222222222222
"Clothing",1200,0,"Blue",2.18181818181818
"Clothing",1199,1,"White",3.75862068965517
"Clothing",849,0,"Orange",3.77333333333333
"Clothing",649,0,"Skin",2.60642570281124
"Clothing",1299,0,"Dark Pink",4.34448160535117
"Clothing",1299,0,"Mauve",3.02093023255814
"Clothing",600,0,"Purple",2.22222222222222
"Clothing",700,0,"White",2.34113712374582
"Clothing",1299,0,"Falsa",3.16829268292683
"Clothing",849,0,"Blue",3.77333333333333
"Clothing",849,0,"White",2.2401055408971
"Clothing",749,0,"White",2.14613180515759
"Clothing",899,1,"Brown",1
"Clothing",779,0,"Multicolor",2.29117647058824
"Clothing",999,0,"Purple",3.121875
"Clothing",999,1,"White",2.50375939849624
"Clothing",949,0,"Maroon",3.28373702422145
"Clothing",999,1,"Pink",2.50375939849624
"Clothing",1499,0,"Black",3.75689223057644
"Clothing",1199,1,"Red",2.86157517899761
"Clothing",899,0,"Red",3.61044176706827
"Clothing",1200,0,"Green",4.0133779264214
"Clothing",649,0,"Beige",2.17056856187291
"Clothing",499,0,"White",8.45762711864407
"Clothing",899,0,"Orange",2.99666666666667
"Clothing",850,0,"Red",2.13032581453634
"Clothing",850,0,"Beige",2.13032581453634
"Clothing",949,0,"Pink",2.21212121212121
"Clothing",1140,0,"Pink",2.33128834355828
"Clothing",1000,0,"Black",2.5062656641604
"Clothing",999,0,"Black",2.51005025125628
"Clothing",1199,1,"Black",4.61153846153846
"Clothing",899,0,"Black",3.01677852348993
"Clothing",499,0,"Blue",6.31645569620253
"Clothing",900,0,"White",2.57879656160458
"Clothing",499,0,"Black",2.33177570093458
"Clothing",1000,0,"Brown",3.34448160535117
"Clothing",489,0,"White",2.23287671232877
"Clothing",790,0,"Rouge Red",1
"Clothing",1000,0,"Pink",3.34448160535117
"Clothing",1199,1,"Black",5.10212765957447
"Clothing",999,0,"Dark Red",3.34113712374582
"Clothing",499,0,"Skin",3.86821705426357
"Clothing",1100,0,"Black & Yellow",3.15186246418338
"Clothing",849,0,"Red",3.77333333333333
"Clothing",280,0,"Maroon",2.33333333333333
"Clothing",1199,0,"Beige",2.75632183908046
"Clothing",949,0,"Red",3.16333333333333
"Clothing",1499,0,"White",2.5025041736227
"Clothing",1199,0,"Grey",2.40280561122244
"Clothing",949,0,"Black",3.28373702422145
"Clothing",799,0,"Red",3.55111111111111
"Clothing",799,0,"Skin",2.67224080267559
"Clothing",999,1,"Beige",2.50375939849624
"Clothing",899,1,"Deep Lavender",1
"Clothing",799,0,"White",2.28939828080229
"Clothing",1000,0,"Pink",2.5062656641604
"Clothing",1200,0,"Yellow",4.0133779264214
"Clothing",400,0,"White",2.36686390532544
"Clothing",949,0,"Purple",3.28373702422145
"Clothing",799,0,"Maroon",4.01507537688442
"Clothing",499,0,"Pink",2.62631578947368
"Clothing",499,0,"Green",3.3489932885906
"Clothing",1200,0,"Black",3.00751879699248
"Clothing",1000,0,"White",2.86532951289398
"Clothing",899,0,"White",3.34200743494424
"Clothing",600,0,"Maroon",3.01507537688442
"Clothing",999,0,"Multicolor",6.70469798657718
"Clothing",1000,0,"Brown",3.34448160535117
"Clothing",749,0,"Red",4.25568181818182
"Clothing",949,0,"Pink",3.28373702422145
"Clothing",949,0,"Yellow",3.28373702422145
"Clothing",1000,0,"Peach",2.5062656641604
"Clothing",309,0,"White",3.12121212121212
"Clothing",849,0,"Pink",3.77333333333333
"Clothing",499,0,"White",7.23188405797101
"Clothing",599,0,"Black",2.14695340501792
"Clothing",1000,0,"Grey",2.86532951289398
"Clothing",599,0,"Black",4.30935251798561
"Clothing",499,0,"Red",2.62631578947368
"Clothing",949,0,"Grey",3.16333333333333
"Clothing",899,0,"Black",2.2531328320802
"Clothing",949,0,"Pink",3.16333333333333
"Clothing",999,0,"Black",2.50375939849624
"Clothing",576,0,"Multicolor",2.31325301204819
"Clothing",1199,1,"Pink",4.44074074074074
"Clothing",899,0,"Beige",2.0955710955711
"Clothing",999,0,"Red",2.50375939849624
"Clothing",499,0,"Pink",6.31645569620253
"Clothing",1000,0,"Brown",3.34448160535117
"Clothing",499,0,"Red",2.50753768844221
"Clothing",600,0,"Pink",2.22222222222222
"Clothing",949,0,"Red",3.16333333333333
"Clothing",800,0,"Red",2.29226361031519
"Clothing",430,0,"Skin",2.45714285714286
"Clothing",900,0,"Pink",2.57879656160458
"Clothing",1199,1,"Black",4.62934362934363
"Clothing",499,0,"White",4.57798165137615
"Clothing",1649,0,"Pink",3.67260579064588
"Clothing",1780,0,"Multicolor",3.63265306122449
"Clothing",999,1,"Maroon",2.50375939849624
"Clothing",800,0,"Pink",2.29226361031519
"Clothing",949,1,"White",2.85843373493976
"Clothing",999,1,"Pink",2.50375939849624
"Clothing",899,0,"Pink",2.11529411764706
"Clothing",699,0,"Red",2.796
"Clothing",850,0,"Skin",2.13032581453634
"Clothing",799,0,"Black",2.28939828080229
"Clothing",850,0,"Blue",2.13032581453634
"Clothing",1800,0,"Pink",3.27272727272727
"Clothing",899,0,"Black",2.17149758454106
"Clothing",630,0,"White",2.43243243243243
"Clothing",1200,0,"Pink",3.2
"Clothing",900,0,"Beige",2.25563909774436
"Clothing",999,0,"Green",2.50375939849624
"Clothing",480,0,"White",2.74285714285714
"Clothing",849,0,"Purple",3.77333333333333
"Clothing",390,0,"Red",2.06349206349206
"Clothing",2999,0,"Multicolor",8.59312320916905
"Clothing",1000,0,"Purple",2.5062656641604
"Clothing",899,0,"Gold",2.37203166226913
"Clothing",400,0,"Black",2.36686390532544
"Clothing",998,0,"Pink",2.22271714922049
"Clothing",399,0,"White",2.49375
"Clothing",900,0,"Pink",2.65486725663717
"Clothing",1299,0,"Black",2.36612021857924
"Clothing",875,0,"Black",1
"Clothing",600,0,"Carrot Pink",2.22222222222222
"Clothing",720,0,"White",2.84584980237154
"Clothing",999,0,"Green",3.34113712374582
"Clothing",1099,0,"White",3.55663430420712
"Clothing",1200,0,"Brown",2.40480961923848
"Clothing",799,0,"Blue",4.01507537688442
"Clothing",1199,1,"Grey",4.70196078431373
"Clothing",999,0,"Brown",6.70469798657718
"Clothing",1600,0,"Purple",3.2064128256513
"Clothing",1199,0,"Black",2.93154034229829
"Clothing",800,0,"Beige",2.43161094224924
"Clothing",600,0,"Pink",2.66666666666667
"Clothing",1199,0,"Red",2.93154034229829
"Clothing",999,0,"Black",3.121875
"Clothing",1049,0,"Pink",2.76781002638522
"Clothing",900,0,"Mauve",2.57879656160458
"Clothing",999,0,"Pink",2.43658536585366
"Clothing",420,0,"White",2.3463687150838
"Clothing",1599,0,"Black",10.7315436241611
"Clothing",849,0,"Pink",2.6952380952381
"Clothing",749,0,"Black",4.25568181818182
"Clothing",799,0,"Blue",3.55111111111111
"Clothing",899,0,"White",2.57593123209169
"Clothing",749,0,"Beige",2.68458781362007
"Clothing",849,0,"Grey",3.77333333333333
"Clothing",489,0,"Black",2.23287671232877
"Clothing",1099,0,"N.Blue",3.55663430420712
"Clothing",999,0,"Red",2.43658536585366
"Clothing",949,0,"White",2.71919770773639
"Clothing",899,0,"White",2.31105398457584
"Clothing",600,0,"Carrot Pink",2.22222222222222
"Clothing",799,0,"Purple",2.67224080267559
"Clothing",600,0,"Black",3.01507537688442
"Clothing",480,0,"Black",2.74285714285714
"Clothing",899,0,"Maroon",3.26909090909091
"Clothing",1800,0,"Pink",3.60721442885772
"Clothing",1000,0,"Pink",2.86532951289398
"Clothing",1199,0,"Blue",2.79487179487179
"Clothing",949,0,"Light Pink",3.28373702422145
"Clothing",799,0,"Coffee",4.46368715083799
"Clothing",799,0,"Black",2.28939828080229
"Clothing",499,0,"White",5.04040404040404
"Clothing",729,0,"Purple",2.92771084337349
"Clothing",600,0,"Red",2.22222222222222
"Clothing",1499,0,"Grey",3.85347043701799
"Clothing",799,0,"Black",3.55111111111111
"Clothing",899,0,"White",2.2531328320802
"Clothing",949,0,"Red",3.28373702422145
"Clothing",849,0,"Purple",3.77333333333333
"Clothing",1250,0,"Beige",2.15889464594128
"Clothing",799,0,"Maroon",5.36241610738255
"Clothing",1000,0,"White",3.34448160535117
"Clothing",799,0,"Brown",3.995
"Clothing",949,0,"Pink",3.16333333333333
"Clothing",899,0,"Red",1
"Clothing",949,0,"Red",3.16333333333333
"Clothing",799,0,"Maroon",4.46368715083799
"Clothing",599,0,"Orange",4.60769230769231
"Clothing",999,0,"Black",2.43658536585366
"Clothing",1049,0,"Blue",2.79733333333333
"Clothing",949,0,"Purple",3.17391304347826
"Clothing",700,0,"White",2.12121212121212
"Clothing",1170,0,"Red",2.72727272727273
"Clothing",899,0,"Black",2.2531328320802
"Clothing",1099,0,"Firozy",3.55663430420712
"Clothing",1199,1,"Blue",6.34391534391534
"Clothing",949,0,"Red",3.28373702422145
"Clothing",649,0,"Beige",2.83406113537118
"Clothing",1199,1,"Blue",6.34391534391534
"Clothing",375,0,"White",2.20588235294118
"Clothing",1199,0,"Neon Pink",2.67037861915367
"Clothing",900,0,"Black",2.25563909774436
"Clothing",1049,0,"Red",2.76781002638522
"Clothing",549,0,"White",2.04089219330855
"Clothing",499,0,"Sky Blue",4.09016393442623
"Clothing",800,0,"Carrot Red",2.43161094224924
"Clothing",560,0,"Pink",2.66666666666667
"Clothing",999,0,"Multicolor",2.50375939849624
"Clothing",399,0,"White",2.49375
"Clothing",799,0,"Light Pink",4.22751322751323
"Clothing",1200,1,"White",4.0133779264214
"Clothing",1199,0,"Black",2.67037861915367
"Clothing",599,0,"Grey",6.05050505050505
"Clothing",367,0,"Baby Pink",2.88976377952756
"Clothing",599,0,"Grey",2.14695340501792
"Clothing",949,0,"Red",3.28373702422145
"Clothing",1199,0,"Grey",2.183970856102
"Clothing",849,0,"White",2.2401055408971
"Clothing",799,0,"Black",3.55111111111111
"Clothing",1299,0,"Black",2.60320641282565
"Clothing",1000,0,"Black",2.5062656641604
"Clothing",1199,1,"Black",4.62934362934363
"Clothing",210,0,"Beige",2.23404255319149
"Clothing",1299,0,"Vibrant Yellow",4.34448160535117
"Clothing",499,0,"Purple",2.44607843137255
"Clothing",849,0,"Grey",3.77333333333333
"Clothing",499,0,"Pink",3.86821705426357
"Clothing",649,0,"White",2.60642570281124
"Clothing",1199,0,"Blue",2.40280561122244
"Clothing",799,0,"Black",3.995
"Clothing",999,0,"Red",2.50375939849624
"Clothing",657,0,"Yellow",1
"Clothing",799,0,"Pink",2.67224080267559
"Clothing",899,0,"Brown",3.22222222222222
"Clothing",949,0,"Blue",3.16333333333333
"Clothing",1000,0,"White",3.34448160535117
"Clothing",200,0,"Black",2.17391304347826
"Clothing",1299,0,"Red",2.60320641282565
"Clothing",999,0,"Pink",3.34113712374582
"Clothing",999,0,"Red",6.70469798657718
"Clothing",999,0,"Pink",6.70469798657718
"Clothing",799,0,"Purple",4.01507537688442
"Clothing",649,0,"Purple",4.08176100628931
"Clothing",799,0,"Grey",3.8047619047619
"Clothing",499,0,"Pink",4.57798165137615
"Clothing",799,0,"Purple",3.8047619047619
"Clothing",999,0,"Black",3.13166144200627
"Clothing",1199,1,"Brown",9.08333333333333
"Clothing",599,1,"Red",2.58189655172414
"Clothing",799,0,"Blue",2.28939828080229
"Clothing",1049,0,"Red",2.76781002638522
"Clothing",799,0,"White",2.28939828080229
"Clothing",849,0,"White",2.2401055408971
"Clothing",430,0,"Black",2.45714285714286
"Clothing",647,0,"Multicolor",2.27816901408451
"Clothing",899,0,"Pink",2.2531328320802
"Clothing",367,0,"Purple",2.88976377952756
"Clothing",499,0,"Black",4.57798165137615
"Clothing",1600,0,"Peach",3.56347438752784
"Clothing",900,0,"Baby Pink",2.25563909774436
"Clothing",1099,0,"Mauve",3.55663430420712
"Clothing",849,0,"Pink",3.70742358078603
"Clothing",999,0,"Leopard Print",2.00200400801603
"Clothing",999,0,"Purple",2.86246418338109
"Clothing",999,0,"Beige",6.70469798657718
"Clothing",700,0,"Dark Grey",2.12765957446809
"Clothing",499,0,"White",5.04040404040404
"Clothing",1000,0,"White",3.34448160535117
"Clothing",1199,1,"Black",4.44074074074074
"Clothing",1199,1,"Maroon",4.44074074074074
"Clothing",899,0,"White",2.0955710955711
"Clothing",999,0,"White",3.34113712374582
"Clothing",800,0,"Multicolor",2.29226361031519
"Clothing",1049,0,"White",2.6225
"Clothing",799,0,"Multicolor",2.67224080267559
"Clothing",999,0,"Red",5.02010050251256
"Clothing",1299,0,"Bold Black",4.34448160535117
"Clothing",1000,0,"Light Green",2.5062656641604
"Clothing",1000,0,"Black",2.86532951289398
"Clothing",999,1,"Black",2.50375939849624
"Clothing",899,0,"Black",2.11529411764706
"Clothing",1199,0,"Green",2.8547619047619
"Clothing",1700,0,"Black",3.09090909090909
"Clothing",540,0,"Multi",2.16867469879518
"Clothing",230,0,"Black",2.32323232323232
"Clothing",949,0,"Black",3.28373702422145
"Clothing",1700,0,"Maroon",3.09090909090909
"Clothing",900,0,"Beige",2.73556231003039
"Clothing",1049,0,"Maroon",2.76781002638522
"Clothing",949,0,"Purple",3.28373702422145
"Clothing",899,0,"Red",2.2531328320802
"Clothing",999,0,"Red",6.70469798657718
"Clothing",499,0,"Skin",2.33177570093458
"Clothing",1199,1,"Pink",4.62934362934363
"Clothing",1199,0,"Black",2.183970856102
"Clothing",1000,0,"Purple",2.86532951289398
"Clothing",599,0,"White",4.27857142857143
"Clothing",450,0,"Red",2.26130653266332
"Clothing",1200,0,"Black",4.0133779264214
"Clothing",1000,1,"Grey",3.34448160535117
"Clothing",849,0,"Pink",3.77333333333333
"Clothing",1100,0,"Grey",2.75689223057644
"Clothing",1000,0,"Pink",2.86532951289398
"Clothing",999,0,"White",2.43658536585366
"Clothing",500,0,"White",2.51256281407035
"Clothing",998,0,"Pink",2.22271714922049
"Clothing",1749,0,"White",3.72921108742004
"Clothing",849,0,"White",2.2401055408971
"Clothing",1000,0,"Beige",3.34448160535117
"Clothing",800,0,"Black",2.43161094224924
"Clothing",799,0,"Multicolor",2.3993993993994
"Clothing",1399,0,"Black",3.69129287598945
"Clothing",309,0,"Beige",2.472
"Clothing",849,0,"White",2.2401055408971
"Clothing",1049,0,"Pink",2.5035799522673
"Clothing",1200,0,"Blue",4.0133779264214
"Clothing",850,0,"Black",2.13032581453634
"Clothing",1299,0,"Bold Black",3.72206303724928
"Clothing",700,0,"White",2.12121212121212
"Clothing",1099,0,"Mehroon",3.34042553191489
"Clothing",799,0,"Multicolor",2.16531165311653
"Clothing",1149,0,"Grey & White",2.00174216027875
"Clothing",599,0,"Purple",2.14695340501792
"Clothing",499,0,"White",4.57798165137615
"Clothing",1199,0,"Black",2.40280561122244
"Clothing",899,0,"Black",2.37203166226913
"Clothing",750,0,"Purple",2.50836120401338
"Clothing",749,0,"White",2.14613180515759
"Clothing",749,0,"Skin",2.14613180515759
"Clothing",1449,0,"Black",3.82321899736148
"Clothing",999,0,"Black",6.70469798657718
"Clothing",1000,0,"Purple",2.86532951289398
"Clothing",1700,0,"Maroon",3.09090909090909
"Clothing",799,0,"NavyBlue",2.28939828080229
"Clothing",949,0,"White",2.91104294478528
"Clothing",949,0,"Maroon",3.28373702422145
"Clothing",1099,0,"Red",3.434375
"Clothing",998,0,"Purple",2.22271714922049
"Clothing",499,0,"White",5.04040404040404
"Clothing",1049,0,"Pink",2.5035799522673
"Clothing",1000,0,"Red",2.5062656641604
"Clothing",949,0,"Red",3.28373702422145
"Clothing",999,0,"Black",5.02010050251256
"Clothing",1049,0,"Red",2.76781002638522
"Clothing",799,0,"Red",4.46368715083799
"Clothing",999,1,"Brown",2.50375939849624
"Clothing",1000,0,"Maroon",3.34448160535117
"Clothing",399,0,"Skin",2.49375
"Clothing",300,0,"Pink",2.32558139534884
"Clothing",1049,0,"Purple",2.76781002638522
"Clothing",799,0,"Black",2.00250626566416
"Clothing",849,0,"Orange",3.77333333333333
"Clothing",749,0,"Black",2.14613180515759
"Clothing",999,0,"Brown",6.70469798657718
"Clothing",499,0,"Blue",7.23188405797101
"Clothing",1780,0,"Multicolor",3.63265306122449
"Clothing",999,0,"Pink",3.121875
"Clothing",999,0,"Multicolor",2.86246418338109
"Clothing",1199,0,"Black",2.40280561122244
"Clothing",799,0,"Blue",3.55111111111111
"Clothing",480,0,"White",2.74285714285714
"Clothing",1099,0,"Mehroon",3.34042553191489
"Clothing",899,0,"Red",2.2531328320802
"Clothing",1199,1,"Blue",4.70196078431373
"Clothing",899,0,"Black",3.61044176706827
"Clothing",1299,0,"White",3.72206303724928
"Clothing",599,0,"Blue",4.30935251798561
"Clothing",1099,0,"Black",3.55663430420712
"Clothing",1199,1,"Blue",5.10212765957447
"Clothing",499,0,"White",2.50753768844221
"Clothing",1199,1,"Dark Pink",2.398
"Clothing",1140,0,"Purple",2.33128834355828
"Clothing",799,0,"Blue",4.46368715083799
"Clothing",1700,0,"Grey",3.4
"Clothing",1000,0,"Black",3.34448160535117
"Clothing",630,0,"Black",2.43243243243243
"Clothing",999,0,"Black",3.121875
"Clothing",630,0,"White",2.43243243243243
"Clothing",309,0,"White",3.12121212121212
"Clothing",949,0,"Light Blue",2.21212121212121
"Clothing",849,0,"Black",3.70742358078603
"Clothing",899,0,"Black",2.57593123209169
"Clothing",799,0,"Black",2.35693215339233
"Clothing",899,0,"Blue",2.2531328320802
"Clothing",999,0,"Black",3.34113712374582
"Clothing",1200,0,"Maroon",3.00751879699248
"Clothing",1299,0,"Purple",2.71189979123173
"Clothing",1749,0,"Blue",3.72921108742004
"Clothing",1049,0,"Pink",2.76781002638522
"Clothing",1199,0,"Pink",2.40280561122244
"Clothing",649,0,"White",2.32616487455197
"Clothing",650,0,"lavender-Black",2.17391304347826
"Clothing",900,0,"Orange",2.25563909774436
"Clothing",999,0,"Blue",2.37857142857143
"Clothing",499,0,"White",5.04040404040404
"Clothing",800,0,"Blue",2.29226361031519
"Clothing",999,0,"Maroon",3.121875
"Clothing",599,0,"Black",6.05050505050505
"Clothing",720,0,"Beige",2.84584980237154
"Clothing",899,1,"Pink",1.11124845488257
"Clothing",1199,0,"Rani",2.79487179487179
"Clothing",650,0,"Black",2.6
"Clothing",949,0,"Blue",3.28373702422145
"Clothing",599,0,"White",6.05050505050505
"Clothing",499,0,"White",3.83846153846154
"Clothing",500,0,"Multicolor",2.22222222222222
"Clothing",749,0,"Beige",2.50501672240803
"Clothing",899,0,"Black",3.61044176706827
"Clothing",999,0,"Black",6.70469798657718
"Clothing",1049,0,"Red",2.76781002638522
"Clothing",849,0,"Orange",3.77333333333333
"Clothing",849,0,"Red",3.77333333333333
"Clothing",499,0,"White",3.86821705426357
"Clothing",799,0,"Yellow",2.67224080267559
"Clothing",799,0,"Beige",5.36241610738255
"Clothing",576,0,"Beige",2.31325301204819
"Clothing",527,0,"Purple",2.25213675213675
"Clothing",499,0,"Beige",2.77222222222222
"Clothing",499,0,"Red",3.86821705426357
"Clothing",309,0,"Blue",2.472
"Clothing",899,0,"Black",2.57593123209169
"Clothing",359,0,"Black",2.40939597315436
"Clothing",999,1,"Beige",2.50375939849624
